UniprotID,GeneName,Perturbation,CellLine,KSEA_z_score
O43318,MAP3K7,GSK2334470,NTERA2,-0.3756415112891858
O43318,MAP3K7,Ipatasertib,NTERA2,0.3388019495417571
O43318,MAP3K7,LY2090314,NTERA2,0.994347767915482
O43318,MAP3K7,Tofacitinib,NTERA2,-0.8447005320545907
O43318,MAP3K7,AZD8055,NTERA2,-0.8542925015169686
O43318,MAP3K7,GDC0994,NTERA2,0.5119649148502949
O43318,MAP3K7,JNK,NTERA2,0.11207203692074497
O43318,MAP3K7,LY2584702,NTERA2,0.11800776844331035
O43318,MAP3K7,PH797804,NTERA2,-0.2918742803259142
O43318,MAP3K7,Selumetinib,NTERA2,0.15959149142724724
O43318,MAP3K7,U73122,NTERA2,-0.5807487343539455
O43318,MAP3K7,Ulixertinib,NTERA2,0.019423018048043382
